source_id,source_name,source_category,source_type,target_id,target_name,target_category,target_type,relationship_type
15,Major Depressive Disorder,Depressive Disorders,disorder,Loss of interest or pleasure,SYM_Loss of interest or pleasure,Depressive Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Weight changes,SYM_Weight changes,Depressive Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Sleep disturbance,SYM_Sleep disturbance,Sleep-Wake Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Fatigue,SYM_Fatigue,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Feelings of worthlessness,SYM_Feelings of worthlessness,Depressive Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Difficulty concentrating,SYM_Difficulty concentrating,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Suicidal thoughts,SYM_Suicidal thoughts,Depressive Disorders,symptom,HAS_SYMPTOM
15,Major Depressive Disorder,Depressive Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
15,Major Depressive Disorder,Depressive Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
15,Major Depressive Disorder,Depressive Disorders,disorder,Obsessive-Compulsive Disorder,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,COMORBID_WITH
15,Major Depressive Disorder,Depressive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
15,Major Depressive Disorder,Depressive Disorders,disorder,Borderline Personality Disorder,Borderline Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
15,Major Depressive Disorder,Depressive Disorders,disorder,Anorexia Nervosa,Anorexia Nervosa,Feeding and Eating Disorders,disorder,COMORBID_WITH
15,Major Depressive Disorder,Depressive Disorders,disorder,Bulimia Nervosa,Bulimia Nervosa,Feeding and Eating Disorders,disorder,COMORBID_WITH
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Depressed mood,SYM_Depressed mood,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Poor appetite or overeating,SYM_Poor appetite or overeating,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Sleep problems,SYM_Sleep problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Low energy,SYM_Low energy,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Low self-esteem,SYM_Low self-esteem,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Duration of 2 years,SYM_Duration of 2 years,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Poor concentration,SYM_Poor concentration,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Hopelessness,SYM_Hopelessness,Depressive Disorders,symptom,HAS_SYMPTOM
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Borderline Personality Disorder,Borderline Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
16,Persistent Depressive Disorder,Depressive Disorders,disorder,Avoidant Personality Disorder,Avoidant Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Mood swings,SYM_Mood swings,Depressive Disorders,symptom,HAS_SYMPTOM
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Irritability,SYM_Irritability,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Depression,SYM_Depression,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Anxiety,SYM_Anxiety,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Emotional sensitivity,SYM_Emotional sensitivity,Depressive Disorders,symptom,HAS_SYMPTOM
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Physical symptoms,SYM_Physical symptoms,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Bipolar I Disorder,Bipolar I Disorder,Bipolar and Related Disorders,disorder,COMORBID_WITH
17,Premenstrual Dysphoric Disorder,Depressive Disorders,disorder,Bipolar II Disorder,Bipolar II Disorder,Bipolar and Related Disorders,disorder,COMORBID_WITH
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Fear of separation from attachment figures,SYM_Fear of separation from attachment figures,Anxiety Disorders,symptom,HAS_SYMPTOM
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Distress when separated,SYM_Distress when separated,Anxiety Disorders,symptom,HAS_SYMPTOM
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Worry about loss of attachment figures,SYM_Worry about loss of attachment figures,Anxiety Disorders,symptom,HAS_SYMPTOM
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Reluctance to leave home,SYM_Reluctance to leave home,Anxiety Disorders,symptom,HAS_SYMPTOM
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Nightmares about separation,SYM_Nightmares about separation,Anxiety Disorders,symptom,HAS_SYMPTOM
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Physical symptoms when separated,SYM_Physical symptoms when separated,Anxiety Disorders,symptom,HAS_SYMPTOM
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Specific Phobia,Specific Phobia,Anxiety Disorders,disorder,COMORBID_WITH
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
18,Separation Anxiety Disorder,Anxiety Disorders,disorder,Dependent Personality Disorder,Dependent Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
19,Selective Mutism,Anxiety Disorders,disorder,Failure to speak in specific situations,SYM_Failure to speak in specific situations,Anxiety Disorders,symptom,HAS_SYMPTOM
19,Selective Mutism,Anxiety Disorders,disorder,Normal speech in other situations,SYM_Normal speech in other situations,Anxiety Disorders,symptom,HAS_SYMPTOM
19,Selective Mutism,Anxiety Disorders,disorder,Duration of at least 1 month,SYM_Duration of at least 1 month,Anxiety Disorders,symptom,HAS_SYMPTOM
19,Selective Mutism,Anxiety Disorders,disorder,Interference with achievement,SYM_Interference with achievement,Anxiety Disorders,symptom,HAS_SYMPTOM
19,Selective Mutism,Anxiety Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
19,Selective Mutism,Anxiety Disorders,disorder,Language Disorder,Language Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
19,Selective Mutism,Anxiety Disorders,disorder,Speech Sound Disorder,Speech Sound Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
19,Selective Mutism,Anxiety Disorders,disorder,Autism Spectrum Disorder,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
19,Selective Mutism,Anxiety Disorders,disorder,Oppositional Defiant Disorder,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,COMORBID_WITH
20,Specific Phobia,Anxiety Disorders,disorder,Fear of specific object or situation,SYM_Fear of specific object or situation,Anxiety Disorders,symptom,HAS_SYMPTOM
20,Specific Phobia,Anxiety Disorders,disorder,Immediate anxiety response,SYM_Immediate anxiety response,Anxiety Disorders,symptom,HAS_SYMPTOM
20,Specific Phobia,Anxiety Disorders,disorder,Avoidance behavior,SYM_Avoidance behavior,Trauma and Stressor-Related Disorders,symptom,HAS_SYMPTOM
20,Specific Phobia,Anxiety Disorders,disorder,Recognition fear is excessive,SYM_Recognition fear is excessive,Anxiety Disorders,symptom,HAS_SYMPTOM
20,Specific Phobia,Anxiety Disorders,disorder,Duration of 6 months or more,SYM_Duration of 6 months or more,Anxiety Disorders,symptom,HAS_SYMPTOM
20,Specific Phobia,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
20,Specific Phobia,Anxiety Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
20,Specific Phobia,Anxiety Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
20,Specific Phobia,Anxiety Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
20,Specific Phobia,Anxiety Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Fear of social situations,SYM_Fear of social situations,Anxiety Disorders,symptom,HAS_SYMPTOM
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Fear of negative evaluation,SYM_Fear of negative evaluation,Anxiety Disorders,symptom,HAS_SYMPTOM
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Avoidance of social situations,SYM_Avoidance of social situations,Anxiety Disorders,symptom,HAS_SYMPTOM
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Physical anxiety symptoms,SYM_Physical anxiety symptoms,Anxiety Disorders,symptom,HAS_SYMPTOM
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Recognition fear is excessive,SYM_Recognition fear is excessive,Anxiety Disorders,symptom,HAS_SYMPTOM
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Specific Phobia,Specific Phobia,Anxiety Disorders,disorder,COMORBID_WITH
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
21,Social Anxiety Disorder,Anxiety Disorders,disorder,Avoidant Personality Disorder,Avoidant Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
22,Panic Disorder,Anxiety Disorders,disorder,Recurrent panic attacks,SYM_Recurrent panic attacks,Anxiety Disorders,symptom,HAS_SYMPTOM
22,Panic Disorder,Anxiety Disorders,disorder,Fear of future attacks,SYM_Fear of future attacks,Anxiety Disorders,symptom,HAS_SYMPTOM
22,Panic Disorder,Anxiety Disorders,disorder,Behavioral changes due to attacks,SYM_Behavioral changes due to attacks,Anxiety Disorders,symptom,HAS_SYMPTOM
22,Panic Disorder,Anxiety Disorders,disorder,Physical panic symptoms,SYM_Physical panic symptoms,Anxiety Disorders,symptom,HAS_SYMPTOM
22,Panic Disorder,Anxiety Disorders,disorder,Heart palpitations,SYM_Heart palpitations,Anxiety Disorders,symptom,HAS_SYMPTOM
22,Panic Disorder,Anxiety Disorders,disorder,Trembling or shaking,SYM_Trembling or shaking,Anxiety Disorders,symptom,HAS_SYMPTOM
22,Panic Disorder,Anxiety Disorders,disorder,Agoraphobia,Agoraphobia,Anxiety Disorders,disorder,COMORBID_WITH
22,Panic Disorder,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
22,Panic Disorder,Anxiety Disorders,disorder,Bipolar I Disorder,Bipolar I Disorder,Bipolar and Related Disorders,disorder,COMORBID_WITH
22,Panic Disorder,Anxiety Disorders,disorder,Bipolar II Disorder,Bipolar II Disorder,Bipolar and Related Disorders,disorder,COMORBID_WITH
22,Panic Disorder,Anxiety Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
22,Panic Disorder,Anxiety Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
23,Agoraphobia,Anxiety Disorders,disorder,Fear of multiple situations,SYM_Fear of multiple situations,Anxiety Disorders,symptom,HAS_SYMPTOM
23,Agoraphobia,Anxiety Disorders,disorder,Fear of escape difficulty,SYM_Fear of escape difficulty,Anxiety Disorders,symptom,HAS_SYMPTOM
23,Agoraphobia,Anxiety Disorders,disorder,Active avoidance of situations,SYM_Active avoidance of situations,Anxiety Disorders,symptom,HAS_SYMPTOM
23,Agoraphobia,Anxiety Disorders,disorder,Need for companion,SYM_Need for companion,Anxiety Disorders,symptom,HAS_SYMPTOM
23,Agoraphobia,Anxiety Disorders,disorder,Anxiety about public spaces,SYM_Anxiety about public spaces,Anxiety Disorders,symptom,HAS_SYMPTOM
23,Agoraphobia,Anxiety Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
23,Agoraphobia,Anxiety Disorders,disorder,Specific Phobia,Specific Phobia,Anxiety Disorders,disorder,COMORBID_WITH
23,Agoraphobia,Anxiety Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
23,Agoraphobia,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Excessive worry,SYM_Excessive worry,Anxiety Disorders,symptom,HAS_SYMPTOM
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Difficulty controlling worry,SYM_Difficulty controlling worry,Anxiety Disorders,symptom,HAS_SYMPTOM
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Restlessness,SYM_Restlessness,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Fatigue,SYM_Fatigue,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Sleep disturbance,SYM_Sleep disturbance,Sleep-Wake Disorders,symptom,HAS_SYMPTOM
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Muscle tension,SYM_Muscle tension,Anxiety Disorders,symptom,HAS_SYMPTOM
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Bipolar I Disorder,Bipolar I Disorder,Bipolar and Related Disorders,disorder,COMORBID_WITH
24,Generalized Anxiety Disorder,Anxiety Disorders,disorder,Obsessive-Compulsive Disorder,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,COMORBID_WITH
25,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,Recurrent obsessions,SYM_Recurrent obsessions,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
25,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,Compulsive behaviors,SYM_Compulsive behaviors,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
25,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,Time-consuming symptoms,SYM_Time-consuming symptoms,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
25,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,Significant distress,SYM_Significant distress,Sexual Dysfunctions,symptom,HAS_SYMPTOM
